,location,timestamp,title,username,cantons,starttime,endtime,duplicate,place,category,severity
9841,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Paradiso,REGEN,1
9842,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Muzzano,REGEN,1
9843,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Losone,REGEN,2
9844,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,2
9845,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Novazzano,BEWOELKUNG,3
9846,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,1
9847,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Cadempino,BLITZE,1
9848,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bissone,REGEN,1
9849,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Caslano,REGEN,2
9850,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Camorino,HAGEL,1
9851,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Carona,HAGEL,2
9852,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bissone,HAGEL,2
9853,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Magliaso,REGEN,1
9854,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Manno,BLITZE,3
9855,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Manno,BEWOELKUNG,7
9856,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Sorengo,REGEN,2
9857,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Sorengo,BLITZE,3
9858,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Carona,HAGEL,2
9859,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Arogno,HAGEL,2
9860,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Carabietta,HAGEL,1
9861,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Minusio,TORNADO,3
9862,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Mendrisio,BEWOELKUNG,7
9863,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Pianezzo,REGEN,6
9864,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Camorino,BLITZE,5
9865,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Claro,REGEN,2
9866,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Giubiasco,REGEN,4
9867,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Canobbio,BLITZE,1
9868,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Canobbio,REGEN,1
9869,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Capriasca,HAGEL,2
9870,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Certara,HAGEL,2
9871,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Giornico,BEWOELKUNG,3
9872,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gudo,REGEN,6
9873,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Preonzo,HAGEL,1
9874,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,2
9875,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,4
9876,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,4
9877,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,BLITZE,1
9878,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,HAGEL,1
9879,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,4
9880,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,BLITZE,3
9881,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,2
9882,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bellinzona,REGEN,4
9883,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Monte Carasso,HAGEL,1
9884,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Sementina,HAGEL,1
9885,Buchs AG,2022-04-08,Sturmphase 07. bis 09. April 2022,Stabe,Ticino,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Claro,REGEN,1
9886,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,6
9887,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,REGEN,4
9888,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Itingen,REGEN,4
9889,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,2
9890,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,REGEN,4
9891,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Diegten,BEWOELKUNG,7
9892,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Bottmingen,REGEN,2
9893,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gelterkinden,REGEN,2
9894,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Grellingen,REGEN,1
9895,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,REGEN,1
9896,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gelterkinden,REGEN,2
9897,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Lupsingen,REGEN,1
9898,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Anwil,REGEN,1
9899,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Anwil,WIND,2
9900,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gelterkinden,WIND,2
9901,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,2
9902,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,REGEN,4
9903,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Münchenstein,WIND,2
9904,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Münchenstein,REGEN,4
9905,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Wenslingen,REGEN,4
9906,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Arisdorf,WIND,2
9907,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Zeglingen,WIND,6
9908,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Laufen,REGEN,2
9909,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Laufen,WIND,1
9910,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Niederdorf,REGEN,1
9911,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Pratteln,BEWOELKUNG,5
9912,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Pratteln,WIND,1
9913,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,6
9914,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Allschwil,BLITZE,3
9915,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Muttenz,BLITZE,3
9916,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,2
9917,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Häfelfingen,WIND,2
9918,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gelterkinden,WIND,2
9919,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Tenniken,WIND,2
9920,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Liestal,WIND,2
9921,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Therwil,WIND,4
9922,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Oberwil BL,WIND,2
9923,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Niederdorf,WIND,2
9924,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Füllinsdorf,WIND,4
9925,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Allschwil,WIND,2
9926,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Münchenstein,WIND,2
9927,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,2
9928,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Ramlinsburg,WIND,2
9929,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hölstein,WIND,4
9930,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Ettingen,WIND,2
9931,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Läufelfingen,WIND,2
9932,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Tenniken,WIND,4
9933,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Nusshof,WIND,6
9934,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Nusshof,WIND,2
9935,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Liestal,WIND,2
9936,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Brislach,WIND,2
9937,Böckten BL,2022-04-08,Sturmphase 07. bis 09. April 2022,"Jan (Böckten, BL)",Basel-Landschaft,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Arisdorf,WIND,2
9938,8902 Urdorf,2022-04-09,Sturmphase 07. bis 09. April 2022,Bernhard Oker,Zurich,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Zurich,BEWOELKUNG,5
9939,8902 Urdorf,2022-04-09,Sturmphase 07. bis 09. April 2022,Bernhard Oker,Zurich,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Zurich,SCHNEEFALL,1
9940,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Schötz,WIND,6
9941,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Dagmersellen,WIND,2
9942,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Schongau,WIND,4
9943,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Geuensee,WIND,2
9944,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hohenrain,WIND,2
9945,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Sursee,WIND,2
9946,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Willisau,WIND,2
9947,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Kriens,WIND,2
9948,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Kriens,WIND,6
9949,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hohenrain,WIND,4
9950,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hohenrain,WIND,4
9951,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Eich,WIND,6
9952,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Schüpfheim,NEBEL,1
9953,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Beromünster,SCHNEEFALL,3
9954,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Ruswil,SCHNEEFALL,3
9955,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Schüpfheim,SCHNEEFALL,5
9956,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hildisrieden,SCHNEEFALL,3
9957,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Altbüron,REGEN,1
9958,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Adligenswil,SCHNEEFALL,5
9959,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Rothenburg,SCHNEEFALL,3
9960,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Adligenswil,SCHNEEFALL,5
9961,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Weggis,SCHNEEFALL,3
9962,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Büron,REGEN,1
9963,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Meierskappel,HAGEL,2
9964,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Neuenkirch,BEWOELKUNG,7
9965,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Ufhusen,BEWOELKUNG,7
9966,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Escholzmatt,SCHNEEFALL,1
9967,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Meggen,SCHNEEFALL,1
9968,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Ebikon,HAGEL,1
9969,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Meggen,HAGEL,1
9970,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Meggen,HAGEL,1
9971,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gisikon,HAGEL,2
9972,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Honau,HAGEL,2
9973,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Gisikon,HAGEL,1
9974,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Horw,HAGEL,1
9975,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hasle LU,BLITZE,5
9976,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Schüpfheim,BLITZE,5
9977,,2022-04-09,Sturmphase 07. bis 09. April 2022,Haene,Lucerne,2022-04-08 18:40:41.330749996,2022-04-09 07:01:18.669250004,0.0,Hasle LU,WIND,4
